record_id,date,state,district,latitude,longitude,rainfall_3h_mm,rainfall_24h_mm,rainfall_7d_mm,rainfall_forecast_72h_mm,soil_moisture_pct,soil_depth_cm,slope_angle_deg,elevation_m,ndvi,lithology_risk,land_use,distance_to_road_m,distance_to_stream_m,drainage_density_km_km2,curvature_index,road_cutting_index,seismicity_index,historical_landslides_5yr,crack_report_count,sensor_vibration_mm_s,risk_score,risk_level,landslide_event_next_72h,data_split
NER-004982,2024-08-22,Nagaland,East Siang,26.0932,93.63037,105.3,196.9,480.4,478.2,46.3,124.4,12.5,3018.2,0.129,medium,barren slope,1333,1511.8,1.913,0.161,0.832,1.032,0,3,4.21,0.577,medium,0,train
NER-004983,2024-08-23,Sikkim,Dima Hasao,27.38863,88.82727,2.9,25.3,56,71.5,29.8,136.5,37.8,1196,0.799,low,agriculture,1244.2,1047.2,4.651,0.652,0.387,5.473,4,2,2.87,0.312,low,0,train
NER-004984,2024-08-24,Tripura,Tamenglong,23.28548,91.88857,44.4,81.7,318.5,117.9,34.4,128.8,19.2,174.1,0.189,medium,settlement,214.3,1262.6,4.866,0.353,0.47,1.688,0,1,1.22,0.369,low,0,train
NER-004985,2024-08-25,Arunachal Pradesh,East Khasi Hills,27.48974,93.65483,71.5,216.7,916.5,481.9,62.3,52.8,6.6,1472,0.09,low,road corridor,1106.6,1449.2,4.891,-0.533,0.985,2.367,2,2,0.52,0.629,medium,0,train
NER-004986,2024-08-26,Assam,Aizawl,26.208,92.9418,77.9,215.3,486.3,574.4,38.2,92.3,40.6,3878.5,0.643,medium,barren slope,1532.5,753.2,0.352,-0.835,0.29,1.388,3,2,2.78,0.608,medium,0,train
NER-004987,2024-08-27,Manipur,Kohima,25.30093,93.91617,55.2,134,352.7,173.3,43.1,229.7,50.5,2405,0.175,high,forest,542.5,350.2,5.766,-0.937,0.324,2.845,1,2,2.6,0.57,medium,0,train
NER-004988,2024-08-28,Meghalaya,West Sikkim,25.2718,91.00547,51.6,100.7,266.8,112.9,33.9,119.2,33.6,296.5,0.237,medium,agriculture,1196.1,282.5,7.084,-0.481,0.578,5.367,3,1,4.96,0.494,medium,0,train
NER-004989,2024-08-29,Mizoram,Lunglei,23.67913,93.24672,101.4,177,303.3,259.6,38,228.4,5.2,2021.9,0.406,medium,settlement,456,602.3,6.237,0.6,0.142,3.638,3,1,3.66,0.418,low,0,train
NER-004990,2024-08-30,Nagaland,North Tripura,26.53755,94.10354,61.9,166.3,303.9,440.4,35.4,93.3,49.1,902.7,0.855,medium,barren slope,1381,915.7,3.35,0.05,0.716,2.13,5,1,1.39,0.592,medium,1,train
NER-004991,2024-08-31,Sikkim,Tawang,27.84586,88.2064,108.7,381.8,950,680,76.9,82.7,33.7,439.9,0.158,high,forest,471.9,794.3,5.036,-0.874,0.524,0.598,3,2,1.49,0.846,high,1,train
NER-004992,2024-09-01,Tripura,East Siang,23.25641,91.5957,27,84.2,329.6,187.4,30.9,106.9,34.1,3728.4,0.11,high,road corridor,401,730.2,2.967,-0.385,0.853,1.464,4,1,1.83,0.51,medium,0,train
NER-004993,2024-09-02,Arunachal Pradesh,Dima Hasao,27.77491,93.77239,64.1,223,753.9,392.7,59.5,158.2,19.2,3923.5,0.468,low,settlement,81.8,519.3,0.204,-0.096,0.763,1.272,0,2,2.18,0.546,medium,0,train
NER-004994,2024-09-03,Assam,Tamenglong,26.55457,92.78576,41.8,113.8,330.7,100.4,34.5,104.1,17,1610.5,0.785,low,barren slope,642.5,332.4,3.934,0.43,0.549,3.21,3,2,3.02,0.383,low,0,train
NER-004995,2024-09-04,Manipur,East Khasi Hills,25.32384,93.51317,12.7,46.1,194,183.1,29,161.6,27.3,2773.5,0.125,medium,road corridor,1697.8,558.6,7.322,-0.641,0.53,5.006,2,2,2.21,0.365,low,1,validation
NER-004996,2024-09-05,Meghalaya,Aizawl,25.7616,92.01132,20.7,65.1,207.3,78.3,32.2,172.9,37.6,857.9,0.626,low,forest,454.7,101.2,6.901,-0.164,0.722,1.815,5,3,2.85,0.415,low,0,validation
NER-004997,2024-09-06,Mizoram,Kohima,23.2091,92.64379,6.7,26.3,60.1,84.2,21.4,41,23.4,281.4,0.317,low,settlement,1253.4,1171.4,1.553,0.654,0.352,3.052,0,2,2.09,0.281,low,0,validation
NER-004998,2024-09-07,Nagaland,West Sikkim,25.88248,93.91461,9.2,59.5,160.9,162.7,41.2,249.5,19.8,1552.8,0.64,medium,forest,513.2,321.8,1.238,0.679,0.666,0.38,3,2,4.73,0.293,low,1,test
NER-004999,2024-09-08,Sikkim,Lunglei,27.22506,88.56237,31.7,56.4,325.9,54.4,42.8,236.6,22.7,3322.1,0.405,medium,agriculture,456,85.4,2.493,-0.114,0.41,3.951,3,0,3.03,0.343,low,0,test
NER-005000,2024-09-09,Tripura,North Tripura,23.81347,91.69472,14,55.7,249.6,122.3,33.5,25.3,27.1,465.1,0.381,low,barren slope,1320,1020.5,6.307,0.328,0.371,2.741,3,2,2.55,0.359,low,0,test
NER-005001,2024-09-10,Arunachal Pradesh,Tawang,27.80662,94.0679,27.9,99,322.9,117.5,46.2,148.1,34.4,3036.5,0.607,low,forest,1203,1353.5,2.523,0.914,0.4,5.426,1,0,3.91,0.389,low,0,train
NER-005002,2024-09-11,Assam,East Siang,26.10163,93.04093,41.3,166.5,606.1,311.1,50.2,93.9,18.1,317.6,0.135,medium,barren slope,816.5,1500.5,7.351,0.307,0.82,4.552,2,1,4.62,0.536,medium,1,train
NER-005003,2024-09-12,Manipur,Dima Hasao,25.23571,94.35926,3.5,19.5,76.6,123.5,22.2,117.5,45.9,2516.5,0.773,high,forest,108,1581.5,1.472,0.807,0.693,2.038,3,0,3.85,0.44,low,0,train
NER-005004,2024-09-13,Meghalaya,Tamenglong,26.04817,92.0474,113.7,307.7,614.4,480.3,50.4,159.8,34.8,1012.7,0.875,low,forest,1082.6,1173.7,4.978,0.558,0.68,4.398,2,0,2.45,0.625,medium,1,train
NER-005005,2024-09-14,Mizoram,East Khasi Hills,23.29148,92.61546,12.3,62.6,179.5,189.8,24.1,158.3,46.7,2061.8,0.272,high,forest,1091.3,1376.4,1.579,-0.084,0.479,2.366,2,1,5.48,0.448,low,0,train
NER-005006,2024-09-15,Nagaland,Aizawl,26.05554,93.50903,35.4,119.8,394,110.1,45.1,5,38,1276.1,0.316,low,road corridor,789,93.6,3.059,0.331,0.427,3.408,2,2,3.31,0.479,medium,0,train
NER-005007,2024-09-16,Sikkim,Kohima,27.34422,88.65724,109.2,211.3,477.6,190.9,42.3,82.6,43.6,2982.5,0.606,medium,road corridor,1156.1,545.5,6.574,0.577,0.654,3.195,4,0,4.12,0.625,medium,1,train
NER-005008,2024-09-17,Tripura,West Sikkim,24.01819,91.49866,56.1,140.1,372.5,169.4,46.6,192.3,28.1,2586.9,0.866,high,road corridor,325.9,783.8,0.727,-0.31,0.762,3.896,1,1,0.53,0.471,medium,0,train
NER-005009,2024-09-18,Arunachal Pradesh,Lunglei,27.29308,93.38974,54.4,141.6,238.8,176.3,45.5,208,16.9,1493.9,0.832,low,settlement,1407.6,972.7,2.951,0.432,0.679,4.726,3,0,4.35,0.398,low,0,train
NER-005010,2024-09-19,Assam,North Tripura,25.85719,93.02542,18,83.7,420.5,109,38.9,71.5,9,3198.7,0.389,medium,forest,1659.9,197.4,3.088,-0.346,0.256,1.759,1,2,1.12,0.385,low,0,train
NER-005011,2024-09-20,Manipur,Tawang,25.24751,93.92662,31.5,97.3,308.9,221.4,33.1,166.2,15.3,1157.3,0.699,low,barren slope,234,1218.6,3.757,0.38,0.753,3.793,4,3,4.36,0.346,low,0,train
NER-005012,2024-09-21,Meghalaya,East Siang,25.09853,91.5744,91.3,296.5,950,517.7,78.1,19.5,41.8,2578.5,0.671,high,forest,1121.7,517.8,6.831,0.96,0.298,4.15,3,1,2.47,0.832,high,1,train
NER-005013,2024-09-22,Mizoram,Dima Hasao,23.95245,92.99527,77.7,149.6,303.3,386.9,45.4,47.4,44.7,3218.2,0.735,low,forest,960,393.8,1.581,-0.85,0.042,1.854,1,0,4.14,0.527,medium,0,train
NER-005014,2024-09-23,Nagaland,Tamenglong,26.59521,94.32756,108.4,403.3,950,680,76.3,138.7,42.9,4065.7,0.368,low,barren slope,257.1,519.9,4.55,-0.558,0.361,4.156,2,2,4.31,0.803,high,1,train
NER-005015,2024-09-24,Sikkim,East Khasi Hills,27.35726,89.22336,69.3,93.7,336.1,81,39.1,162.6,46.9,3295.1,0.098,medium,road corridor,1662,136.5,5.958,0.501,0.576,1.495,3,2,4.38,0.506,medium,0,validation
NER-005016,2024-09-25,Tripura,Aizawl,23.29304,90.66585,26.6,124.2,303.9,212.5,39.2,23.6,15.6,3558.9,0.664,medium,road corridor,635.1,988,0.471,0.051,0.828,1.747,2,1,0.86,0.436,low,0,validation
NER-005017,2024-09-26,Arunachal Pradesh,Kohima,27.12846,93.2066,28.7,73.6,255.2,164.9,31.8,156.2,14.6,2550.4,0.497,high,forest,1251,1506.6,4.566,-0.952,0.003,1.948,3,1,4.44,0.397,low,0,validation
NER-005018,2024-09-27,Assam,West Sikkim,26.6402,93.05263,23.4,97.3,218,224.4,39.9,223.8,26,813.4,0.401,medium,forest,562.3,263.2,1.083,-0.51,0.026,2.745,2,2,1.58,0.344,low,0,test
NER-005019,2024-09-28,Manipur,Lunglei,25.10613,94.25779,66.5,261.7,487.5,164.6,40.7,230.6,50.2,823.1,0.412,high,barren slope,282.3,1581,1.543,0.707,0.015,4.125,2,2,2.58,0.577,medium,1,test
NER-005020,2024-09-29,Meghalaya,North Tripura,25.54061,91.39831,111.3,168.3,756.4,294,64.1,137.3,23.8,830.9,0.599,medium,agriculture,885.4,658.8,2.579,-0.529,0.935,1.048,3,1,3.15,0.618,medium,1,test
NER-005021,2024-09-30,Mizoram,Tawang,24.20412,92.33706,70.9,139.7,711.8,172.8,63.9,99.2,21.4,177.3,0.365,high,settlement,82.7,914.4,1.501,-0.227,0.825,4.168,3,3,1.32,0.608,medium,0,train
NER-005022,2024-10-01,Nagaland,East Siang,25.75093,93.60626,75.6,271.7,578.5,680,55.3,67.8,45.2,1275,0.098,medium,road corridor,135.8,219.6,4.298,0.607,1,1.882,1,1,1.3,0.755,high,1,train
NER-005023,2024-10-02,Sikkim,Dima Hasao,27.05403,89.06341,66.1,228.9,950,271.2,72.5,71.1,42.1,2607.8,0.15,medium,forest,194.4,1131.4,4.949,0.616,0.964,1.769,1,1,1.41,0.704,high,0,train
NER-005024,2024-10-03,Tripura,Tamenglong,23.62144,91.79994,80.4,282.4,950,329.4,73.7,71.1,15,2499.5,0.599,medium,agriculture,555.8,133.5,4.381,0.922,0.936,2.054,3,3,3.09,0.693,medium,0,train
NER-005025,2024-10-04,Arunachal Pradesh,East Khasi Hills,27.19283,93.70748,89,117.5,244.7,245.7,35.5,87.6,12,1902.4,0.473,medium,barren slope,1316.9,624.2,0.524,0.009,0.039,2.246,4,1,2.96,0.436,low,0,train
NER-005026,2024-10-05,Assam,Aizawl,25.78058,93.1313,103.3,285.4,894.3,450.2,57.7,91.5,29.5,3601.6,0.339,high,settlement,1672.6,678.4,6.823,0.986,0.315,0.738,2,1,2.73,0.766,high,1,train
NER-005027,2024-10-06,Manipur,Kohima,25.19437,94.16559,44.3,133.8,360.3,112.9,50.8,244.7,30.5,2180.4,0.696,low,road corridor,1180.1,1116.3,5.125,0.075,1,1.892,1,2,4.51,0.395,low,1,train
NER-005028,2024-10-07,Meghalaya,West Sikkim,25.96329,91.37045,38.7,136.5,328.9,162,46,228.5,41.8,763.2,0.478,high,forest,1164.2,60.2,3.441,-0.32,0.467,4.01,4,0,5.56,0.522,medium,0,train
NER-005029,2024-10-08,Mizoram,Lunglei,24.24457,93.11499,113,406.4,950,680,75,158,15.2,2132.5,0.169,medium,settlement,1300.7,1167.7,5.957,-0.14,0.877,3.841,0,1,4.17,0.741,high,1,train
NER-005030,2024-10-09,Nagaland,North Tripura,25.98305,93.47653,9,50.4,280.4,134.3,29.1,86.5,28.7,72.9,0.119,low,road corridor,1222.3,927,3.744,0.578,0.62,2.161,1,0,0.95,0.347,low,0,train
NER-005031,2024-10-10,Sikkim,Tawang,26.86032,88.95037,104.5,399.6,950,504.3,73.4,14.1,48.7,1873,0.645,medium,road corridor,1284.3,544.9,1.579,-0.464,0.423,1.442,3,0,5.55,0.85,high,1,train
NER-005032,2024-10-11,Tripura,East Siang,24.04773,91.3499,79.9,209.1,658.9,610.5,53,16.4,49.4,114.7,0.729,medium,settlement,668,633.8,3.205,0.966,0.671,3.767,3,0,1.99,0.693,medium,1,train
NER-005033,2024-10-12,Arunachal Pradesh,Dima Hasao,27.45222,93.8017,52,180.9,419.7,536.8,52.3,219.6,28.1,3947.9,0.658,medium,agriculture,421.6,1103.2,3.256,-0.781,0.718,2.654,0,2,1,0.504,medium,0,train
NER-005034,2024-10-13,Assam,Tamenglong,25.91915,92.96547,68.5,114.6,544.7,323.3,56.5,61.2,51.1,1233.5,0.847,high,road corridor,1539.2,348.3,6.749,-0.529,0.672,0.533,2,0,3.32,0.67,medium,1,train
NER-005035,2024-10-14,Manipur,East Khasi Hills,24.33102,94.43317,96.4,264.2,595.1,680,51.1,219.8,41.7,369.7,0.117,high,forest,1190,988.7,3.921,0.426,0.594,0.959,4,0,4.61,0.718,high,1,validation
NER-005036,2024-10-15,Meghalaya,Aizawl,25.31639,91.68742,20.5,97.8,461.7,120.8,39.4,209,7.5,826.8,0.191,medium,road corridor,1430.1,1097.7,5.241,0.328,0.636,4.644,0,2,3.35,0.368,low,0,validation
NER-005037,2024-10-16,Mizoram,Kohima,23.25778,92.62352,3.6,40.7,142.7,169.9,25.9,234.8,50,2588.9,0.181,high,forest,303.2,1302.2,2.345,0.144,0.515,3.032,4,0,2.57,0.459,medium,0,validation
NER-005038,2024-10-17,Nagaland,West Sikkim,26.26288,94.46506,90.3,206.1,950,426.5,65.5,112.9,48.3,3118.5,0.695,low,settlement,303.2,1111.5,7.176,0.262,0.795,1.134,4,1,5.31,0.704,high,1,test
NER-005039,2024-10-18,Sikkim,Lunglei,27.83787,89.02755,40.1,122.1,268.5,180.7,31.5,208.6,47.2,582.1,0.906,high,agriculture,1413.5,1298.1,2.206,-0.47,0.871,2.939,4,3,4.73,0.498,medium,0,test
NER-005040,2024-10-19,Tripura,North Tripura,23.9772,91.30999,54.3,170.7,417.2,130.5,54.1,187.1,41.5,2763.5,0.349,medium,settlement,233.5,840,1.488,0.005,0.082,4.28,2,2,2.4,0.536,medium,0,test
NER-005041,2024-10-20,Arunachal Pradesh,Tawang,27.95861,93.71888,102.6,297.9,950,680,66.4,245.2,18.1,1461.4,0.808,high,forest,999.9,1260.5,0.67,-0.764,0.239,2.584,4,1,1.98,0.678,medium,1,train
NER-005042,2024-10-21,Assam,East Siang,26.20767,93.25448,69.1,246.7,717.7,354.2,61.1,206.1,46.8,3259.8,0.561,high,barren slope,1674.6,1293.9,4.752,0.431,0.264,2.744,2,1,5.38,0.661,medium,1,train
NER-005043,2024-10-22,Manipur,Dima Hasao,25.27077,93.91398,90.2,320.4,761.1,680,60.1,43.1,32.7,1265.7,0.832,medium,forest,1295.1,293.8,2.978,-0.642,0.049,4.939,2,0,4.52,0.673,medium,0,train
NER-005044,2024-10-23,Meghalaya,Tamenglong,25.11066,91.59116,26,61.4,227.8,108.1,37.8,59.9,26,1060.9,0.516,high,settlement,1632.2,490.1,2.999,-0.686,0.298,3.501,0,2,3.68,0.447,low,0,train
NER-005045,2024-10-24,Mizoram,East Khasi Hills,23.8137,92.07745,25.6,50.1,264.7,157.5,42.1,39.3,37.1,3753.1,0.293,high,settlement,1782.8,195.4,4.636,0.011,0.318,1.031,2,1,5.12,0.513,medium,1,train
NER-005046,2024-10-25,Nagaland,Aizawl,26.47265,94.19386,35.6,131.1,546.1,267.3,45.2,198.2,34.4,431.5,0.908,high,road corridor,924.6,762.7,7.138,0.72,1,1.26,2,3,3.04,0.542,medium,0,train
NER-005047,2024-10-26,Sikkim,Kohima,27.28435,88.80855,39.6,66.6,297,181.6,42.3,235.5,27.9,830.5,0.531,low,barren slope,1579,1053.6,6.915,0.526,0.444,3.191,0,1,4.16,0.372,low,0,train
NER-005048,2024-10-27,Tripura,West Sikkim,24.27607,91.41981,85.3,167.2,351.6,163.9,50.3,219.4,9.7,2132.9,0.476,high,road corridor,786,1420.7,2.981,-0.984,0.433,4.674,0,1,0.68,0.437,low,0,train
NER-005049,2024-10-28,Arunachal Pradesh,Lunglei,27.7499,93.70896,104.3,192,408,408.2,40.6,24.1,21,4049.2,0.535,medium,agriculture,129.4,1331.8,7.253,-0.724,0.067,3.826,3,0,2.62,0.519,medium,0,train
NER-005050,2024-10-29,Assam,North Tripura,26.70887,93.09302,19.9,66.6,311.8,164.6,42.1,198.7,43.4,2526.5,0.256,medium,agriculture,1375.7,676.3,0.275,-0.494,0.371,3.799,5,0,5.54,0.465,medium,0,train
NER-005051,2024-10-30,Manipur,Tawang,24.80425,93.43178,89,310.3,950,324.8,60.2,81,11,1152.2,0.293,high,road corridor,1609.1,843.7,1.07,0.126,1,1.455,1,1,2.55,0.715,high,0,train
NER-005052,2024-10-31,Meghalaya,East Siang,25.0178,91.96891,76.3,197.3,487.6,158.9,50.4,163.8,4.6,3092.6,0.637,medium,road corridor,401.1,463.9,5.542,-0.305,1,4.822,2,2,4.98,0.471,medium,0,train
NER-005053,2024-11-01,Mizoram,Dima Hasao,24.16819,92.71187,25.3,104.5,473.6,107.1,52.8,5,20.4,273.4,0.255,low,agriculture,1484.7,238.9,2.279,-0.495,0.133,4.756,3,2,1.84,0.467,medium,1,train
NER-005054,2024-11-02,Nagaland,Tamenglong,26.30555,93.88025,15.9,70.5,231.1,137.9,38.7,14.3,37.2,1911.9,0.321,medium,agriculture,826.8,1390.7,6.324,-0.826,0.353,0.812,5,1,3.89,0.449,low,0,train
NER-005055,2024-11-03,Sikkim,East Khasi Hills,27.53335,88.4773,5.4,16.2,128.6,53.7,38.6,221.2,40.3,3252.9,0.218,high,settlement,113.7,190.4,2.217,0.106,0.641,4.134,4,0,3.3,0.414,low,0,validation
NER-005056,2024-11-04,Tripura,Aizawl,23.97151,91.76426,76.2,200.4,817.8,196,60.8,15.7,19.2,3692.7,0.533,low,forest,745.7,577.7,3.334,0.133,0.106,4.477,2,0,2.76,0.563,medium,0,validation
NER-005057,2024-11-05,Arunachal Pradesh,Kohima,27.04991,94.04218,58.7,185.6,335.5,313,41.3,138.6,11.9,1564.1,0.139,high,barren slope,300.8,281.9,5.665,-0.789,0.929,5.303,0,2,2,0.541,medium,1,validation
NER-005058,2024-11-06,Assam,West Sikkim,26.19637,92.57105,60.3,205.4,873.9,155.8,74.8,89,41.4,3630.1,0.358,low,barren slope,1313.6,366.6,2.913,0.495,0.891,1.192,5,1,5.32,0.669,medium,1,test
NER-005059,2024-11-07,Manipur,Lunglei,24.75804,94.48066,6.9,41.3,164.4,166.5,25,63.9,43.2,2982.3,0.371,medium,barren slope,1376.3,786.9,5.294,-0.36,0.879,4.13,2,3,3.68,0.46,medium,0,test
NER-005060,2024-11-08,Meghalaya,North Tripura,25.07043,91.45323,14.8,78.1,210.1,138.7,36.4,255.7,43.8,2006.8,0.633,low,road corridor,434.5,778,6.295,-0.318,0.462,0.792,4,2,1.72,0.378,low,1,test
NER-005061,2024-11-09,Mizoram,Tawang,23.76305,93.18218,102.4,247.1,950,544.7,63.4,214.8,29.1,3629.8,0.502,low,settlement,567.5,958.3,3.999,-0.675,0.072,2.504,3,2,4.67,0.64,medium,1,train
NER-005062,2024-11-10,Nagaland,East Siang,26.36568,94.43686,81.6,295.3,717.2,262.3,61.3,101,31.4,755,0.636,high,settlement,919.1,1240.5,2.978,0.999,0.38,4.381,5,1,3.42,0.669,medium,1,train
NER-005063,2024-11-11,Sikkim,Dima Hasao,27.15443,88.88803,35.9,109.2,363.5,228.3,41,101.9,45.7,2958.2,0.109,low,forest,1660.8,209.2,4.849,-0.491,0.08,2.206,3,0,1.39,0.501,medium,1,train
NER-005064,2024-11-12,Tripura,Tamenglong,23.55161,91.47354,97.9,255,483.3,613.1,44.1,212.8,34.8,2305.4,0.839,medium,forest,804.9,425,4.698,0.644,0.096,1.654,4,0,2.1,0.598,medium,0,train
NER-005065,2024-11-13,Arunachal Pradesh,East Khasi Hills,27.26845,93.70913,106,198.6,681.4,218.6,53.9,90.6,49.7,690.7,0.609,medium,settlement,442.7,589.6,5.145,-0.431,0.821,3.061,1,1,2.27,0.723,high,1,train
NER-005066,2024-11-14,Assam,Aizawl,26.55477,92.77386,94.3,138.4,639.4,122.2,51,81.9,14.2,2592.5,0.11,medium,agriculture,1738.7,566.4,3.211,-0.649,0.086,3.985,4,1,2.14,0.516,medium,1,train
NER-005067,2024-11-15,Manipur,Kohima,24.29465,94.025,68.8,243.9,841.3,577.7,63.1,44.6,9.9,118,0.723,high,road corridor,766.6,988.5,1.879,0.469,1,5.343,4,3,1.55,0.701,high,1,train
NER-005068,2024-11-16,Meghalaya,West Sikkim,25.66213,91.62199,82,241.2,868,526.6,63.2,25.6,46.3,2606.5,0.645,medium,barren slope,1316.6,319.6,5.187,0.643,0.304,3.036,4,0,2.91,0.774,high,1,train
NER-005069,2024-11-17,Mizoram,Lunglei,23.22605,92.1641,34.9,43.5,114.2,122.8,30.7,213,28.9,1484,0.498,medium,barren slope,217.7,607.9,1.296,0.829,0.514,0.701,0,2,2.98,0.315,low,1,train
NER-005070,2024-11-18,Nagaland,North Tripura,25.9681,93.87165,47.8,166.1,580.6,322.9,57.5,172.9,13.7,1906.7,0.716,high,agriculture,1690.6,77.5,5.499,-0.274,0.594,1.875,2,0,3.96,0.526,medium,0,train
NER-005071,2024-11-19,Sikkim,Tawang,27.55306,88.96529,80.1,188.8,581.6,106.3,44.5,135.9,15.2,1724.2,0.617,low,agriculture,1019.2,542,3.376,-0.37,0.141,4.1,1,0,4.64,0.46,medium,0,train
NER-005072,2024-11-20,Tripura,East Siang,23.8654,91.32319,43,116.4,471.5,168.5,44.4,178,19.1,2551.7,0.117,low,barren slope,337.5,609.8,1.127,0.997,0.515,3.112,3,0,0.91,0.382,low,0,train
NER-005073,2024-11-21,Arunachal Pradesh,Dima Hasao,27.7012,93.02067,64.6,261.6,937,227.7,73.2,60.6,31.5,555.1,0.299,high,road corridor,1307.1,272.6,5.008,-0.466,0.355,0.78,1,0,4.74,0.717,high,1,train
NER-005074,2024-11-22,Assam,Tamenglong,26.17958,93.18206,20.6,73.7,301.2,61.6,38,204.4,6.3,3120.9,0.897,high,barren slope,685.9,1402.5,1.868,0.184,0.235,1.304,3,0,1.52,0.321,low,0,train
NER-005075,2024-11-23,Manipur,East Khasi Hills,24.31253,93.59952,5.8,17.2,106.2,85.9,24.1,108.7,46.5,720.6,0.444,low,road corridor,875.3,245.1,7.275,0.834,0.669,2.475,2,1,4.48,0.41,low,0,validation
NER-005076,2024-11-24,Meghalaya,Aizawl,25.34739,91.79837,110.5,420,950,680,59.3,165.4,10.1,3152.4,0.882,medium,agriculture,1313.6,293.1,1.346,-0.899,0.476,0.618,3,1,4.6,0.671,medium,1,validation
NER-005077,2024-11-25,Mizoram,Kohima,23.27086,92.25367,84.2,158.7,504.9,203.5,46.7,217.5,20,2394,0.394,high,barren slope,1649.8,956.4,4.95,0.029,0.102,2.901,0,0,2.73,0.511,medium,1,validation
NER-005078,2024-11-26,Nagaland,West Sikkim,26.4388,93.78786,69.2,222.7,489.6,267,51.5,33.6,3.3,1738.2,0.733,high,agriculture,1414.3,782.4,3.233,-0.956,0.531,5.265,1,0,1.35,0.544,medium,1,test
NER-005079,2024-11-27,Sikkim,Lunglei,27.47067,88.30395,53.1,153.2,671.1,341.5,58.6,168.9,28.1,3933,0.769,medium,road corridor,1093.3,147.4,1.99,-0.978,1,0.512,0,2,2.92,0.529,medium,1,test
NER-005080,2024-11-28,Tripura,North Tripura,23.92286,91.13405,86.6,249.5,875.4,464.6,75,56.8,30.3,2470.1,0.474,low,road corridor,989.4,1501.8,0.477,0.794,0.691,3.703,5,2,4.85,0.688,medium,1,test
NER-005081,2024-11-29,Arunachal Pradesh,Tawang,27.72984,93.60798,6.2,39.6,241.7,96.9,28.7,216.7,35.9,855.3,0.741,low,settlement,83.7,862.5,1.944,0.947,0.005,4.517,5,0,5.12,0.296,low,0,train
NER-005082,2024-11-30,Assam,East Siang,26.57727,92.97156,77.4,144.7,523.9,376,47.4,170.1,35.8,347.8,0.435,medium,settlement,1154.1,1331.8,2.434,-0.74,0.631,4.346,3,0,4.07,0.593,medium,0,train
NER-005083,2024-12-01,Manipur,Dima Hasao,25.24608,94.10923,89.4,141.8,662.8,388.9,49.3,196,4.4,3360.5,0.565,medium,road corridor,133.4,69.7,2.463,0.616,1,3.163,2,1,0.97,0.463,medium,0,train
NER-005084,2024-12-02,Meghalaya,Tamenglong,25.24166,91.65086,100.1,326,925.5,372.5,77.3,140.9,29.1,3493.1,0.787,high,agriculture,963.4,1030.9,0.404,0.738,0.111,2.046,2,1,3.4,0.699,medium,1,train
NER-005085,2024-12-03,Mizoram,East Khasi Hills,23.5971,92.16724,75,204.2,573.4,326.3,50.1,189.8,37,3294.8,0.199,low,forest,721.4,906.1,1.214,-0.408,0.744,4.54,2,2,4.03,0.558,medium,1,train
NER-005086,2024-12-04,Nagaland,Aizawl,25.6147,94.18409,65.1,244.2,950,577.1,65.3,131.4,41.4,240.9,0.508,high,forest,1532.6,1375.9,2.982,0.797,0.744,1.342,4,2,3.22,0.759,high,1,train
NER-005087,2024-12-05,Sikkim,Kohima,27.38461,88.46917,65.9,215.2,853.6,589.8,67.7,79.5,26.6,310.9,0.692,medium,forest,328,700.3,5.906,-0.109,0.485,2.893,0,0,1.8,0.656,medium,0,train
NER-005088,2024-12-06,Tripura,West Sikkim,24.19491,91.07225,110.6,205.8,622.7,201,51.9,16,26.3,1686.9,0.763,low,settlement,1293.2,1003.5,2.504,0.793,0.067,1.965,4,2,0.51,0.522,medium,0,train
NER-005089,2024-12-07,Arunachal Pradesh,Lunglei,27.92195,93.22258,26.2,46.1,257.9,133.2,33.6,136.5,29.1,1860.5,0.835,low,road corridor,1170.4,1025.3,4.622,0.305,0.964,1.706,4,3,4.04,0.359,low,0,train
NER-005090,2024-12-08,Assam,North Tripura,25.76522,92.31359,37.5,94.9,237.9,101.6,38,48.6,44.7,1156.3,0.238,high,barren slope,336.7,331.6,4.007,-0.997,0.583,4.368,3,0,5.49,0.57,medium,1,train
NER-005091,2024-12-09,Manipur,Tawang,24.86561,94.52946,97.2,115.1,388.3,204.1,43,56.5,39.2,1082.3,0.728,low,settlement,1487.1,1501.8,5.948,-0.649,0.547,4.296,1,1,3.98,0.546,medium,0,train
NER-005092,2024-12-10,Meghalaya,East Siang,25.72131,91.19326,102.5,135.6,414.8,242.7,47.3,196.4,47.8,1000.2,0.696,high,settlement,1280.8,398.1,7.193,0.39,0.211,3.771,3,1,2.25,0.639,medium,0,train
NER-005093,2024-12-11,Mizoram,Dima Hasao,23.99034,93.24145,85.4,222.4,608,651.2,52.5,192.3,50.9,1692.9,0.609,low,agriculture,498.3,1278.4,2.919,0.845,0.616,3.429,2,2,2.41,0.678,medium,0,train
NER-005094,2024-12-12,Nagaland,Tamenglong,26.64366,93.45419,64.3,138.9,408.9,114.1,53.5,23.7,44.3,1026.9,0.343,low,barren slope,1272.4,1399.3,7.097,0.987,0.798,4.213,3,3,2.51,0.557,medium,0,train
NER-005095,2024-12-13,Sikkim,East Khasi Hills,27.30817,89.09644,80,123.2,204.7,282.1,25.2,90.4,11.8,448.3,0.788,medium,barren slope,1683.7,212.3,6.771,0.102,0.36,1.447,2,2,3.18,0.405,low,0,validation
